tenure,monthly_charges,contract_type,support_calls,data_usage_gb,senior_citizen,TRUE_PROB,churn
21,120.0,Month-to-Month,2,3.24,0,0.906,1
44,20.0,Month-to-Month,0,7.88,0,0.0398,0
14,50.65,Month-to-Month,3,1.13,0,0.6344,1
58,78.08,One Year,1,4.6,0,0.0674,0
30,49.94,Month-to-Month,1,1.83,0,0.2885,1
21,76.32,Month-to-Month,0,15.46,0,0.5181,0
25,63.8,Month-to-Month,0,0.5,0,0.4077,0
19,82.3,One Year,2,3.52,0,0.5226,0
26,42.36,Month-to-Month,4,7.98,0,0.4252,1
15,68.46,One Year,0,19.54,0,0.2969,1
21,74.32,Two Year,1,16.2,0,0.2349,0
44,67.64,One Year,1,18.05,1,0.1117,0
33,67.99,Month-to-Month,2,0.52,0,0.4532,1
17,89.05,One Year,2,14.71,0,0.5781,1
27,31.4,One Year,1,12.11,1,0.0993,1
52,67.5,Month-to-Month,3,18.62,1,0.256,0
23,40.82,Two Year,0,2.99,0,0.0768,0
16,80.15,Two Year,0,19.42,0,0.2833,0
39,48.24,Two Year,0,4.12,0,0.0398,0
7,20.0,Two Year,2,8.04,0,0.1366,1
25,80.63,One Year,1,4.42,0,0.3564,0
54,59.63,One Year,1,4.46,0,0.0455,0
26,72.13,One Year,1,6.33,0,0.275,0
46,93.54,Two Year,1,3.52,0,0.142,0
16,72.43,One Year,1,12.59,0,0.3968,1
26,68.39,Month-to-Month,3,8.03,0,0.5953,0
24,64.05,Month-to-Month,1,9.36,0,0.4477,0
37,42.05,Two Year,3,2.1,0,0.0718,1
30,60.7,Month-to-Month,1,27.94,0,0.2753,0
57,104.48,One Year,1,8.63,1,0.1902,0
22,57.5,Two Year,1,1.76,0,0.1688,1
30,61.88,One Year,0,11.11,0,0.1309,0
25,90.14,Two Year,1,1.53,0,0.3524,0
29,34.17,One Year,1,0.52,0,0.0842,0
28,77.4,Month-to-Month,0,6.0,0,0.4637,1
18,33.22,Two Year,2,6.45,0,0.1194,1
43,72.98,Month-to-Month,1,1.68,1,0.3567,0
20,64.55,Month-to-Month,2,3.43,1,0.6666,1
19,77.25,Month-to-Month,3,23.32,0,0.6975,1
11,44.75,Month-to-Month,2,2.68,0,0.5593,0
22,54.3,Month-to-Month,1,1.35,0,0.4306,0
20,78.28,Month-to-Month,0,39.21,0,0.4614,1
4,54.8,One Year,2,2.88,0,0.5211,0
8,80.11,Two Year,2,9.12,0,0.5464,1
26,69.18,Month-to-Month,0,2.11,0,0.4327,0
56,56.08,Month-to-Month,3,6.39,0,0.1355,0
13,58.69,One Year,0,3.91,0,0.2995,0
29,65.07,One Year,1,26.07,0,0.1581,0
26,60.6,Two Year,0,4.54,0,0.1204,0
40,79.6,Month-to-Month,3,7.02,0,0.4825,1
41,57.57,Two Year,0,23.17,0,0.0348,0
72,53.54,Month-to-Month,4,36.25,1,0.0579,0
33,83.21,One Year,0,0.86,0,0.2356,1
19,56.56,Month-to-Month,0,14.38,0,0.3877,1
21,54.19,Month-to-Month,2,3.85,0,0.4873,0
23,20.0,Month-to-Month,1,7.23,0,0.1652,0
21,44.21,Month-to-Month,1,3.76,0,0.356,0
63,48.23,Month-to-Month,1,4.1,0,0.0474,0
41,54.2,Two Year,4,1.38,0,0.1136,0
11,50.56,One Year,0,6.8,0,0.2576,0
37,84.66,One Year,4,6.33,0,0.3891,0
16,49.5,Month-to-Month,1,1.68,0,0.475,0
41,50.99,Month-to-Month,0,6.24,0,0.1317,0
50,68.11,Two Year,0,28.93,0,0.0283,0
26,42.97,One Year,0,10.03,0,0.0926,0
21,96.28,Month-to-Month,1,5.25,0,0.7612,0
58,81.04,Month-to-Month,2,19.82,0,0.1753,0
20,41.64,One Year,1,6.85,0,0.1587,0
19,85.27,Month-to-Month,1,1.16,0,0.7295,1
17,89.43,Month-to-Month,2,6.34,0,0.8041,1
28,42.16,Two Year,0,1.6,0,0.061,0
33,41.7,One Year,0,11.67,0,0.0579,0
46,52.79,One Year,2,27.33,1,0.0673,0
38,36.7,Month-to-Month,1,3.58,0,0.129,0
38,49.39,Month-to-Month,3,4.57,1,0.3404,0
53,57.0,Two Year,1,4.38,0,0.0285,0
17,75.08,Two Year,1,2.69,0,0.3411,1
12,66.62,Month-to-Month,3,12.65,0,0.7416,1
39,62.04,Month-to-Month,2,7.69,0,0.2912,1
27,55.34,Month-to-Month,4,0.53,0,0.546,1
47,38.84,Month-to-Month,3,14.6,0,0.119,0
29,76.83,One Year,2,1.66,0,0.3452,1
21,76.39,Two Year,0,30.96,0,0.1753,1
39,52.66,Month-to-Month,1,3.78,0,0.1937,0
31,42.98,Month-to-Month,4,7.67,0,0.3667,1
29,96.12,Two Year,2,0.65,0,0.4083,0
72,69.93,Month-to-Month,2,3.38,1,0.0977,0
51,72.94,Two Year,2,12.97,0,0.0612,0
42,73.8,One Year,2,5.19,0,0.1699,0
31,40.95,Two Year,1,18.8,0,0.0491,0
30,94.99,Month-to-Month,1,6.85,1,0.7084,1
25,56.93,Month-to-Month,1,21.11,0,0.3386,1
33,81.44,Month-to-Month,1,32.41,1,0.4634,0
22,94.17,Month-to-Month,6,4.84,0,0.9068,1
15,66.63,Month-to-Month,1,6.66,1,0.6909,1
29,41.37,Two Year,3,14.41,0,0.0968,1
34,20.0,Two Year,0,2.0,0,0.0204,0
47,64.23,One Year,0,15.82,0,0.0539,0
19,70.0,Month-to-Month,2,7.17,0,0.6488,0
30,53.38,One Year,1,10.34,0,0.1292,0
38,67.71,One Year,3,0.67,0,0.2225,0
38,73.61,Month-to-Month,0,11.63,0,0.278,0
61,84.88,Two Year,0,2.98,0,0.037,0
25,60.43,Month-to-Month,1,13.09,0,0.3913,0
18,64.09,Month-to-Month,0,5.69,0,0.4953,1
31,61.43,Month-to-Month,4,2.57,0,0.5399,1
26,65.67,One Year,2,24.42,0,0.2315,0
24,54.74,One Year,3,11.59,0,0.269,0
22,54.64,Month-to-Month,1,33.97,0,0.3187,0
34,55.9,Month-to-Month,3,3.63,0,0.3791,0
20,68.13,Month-to-Month,1,8.38,0,0.5479,0
42,48.05,Month-to-Month,1,7.57,0,0.1428,0
41,55.98,Month-to-Month,0,9.31,0,0.1502,0
36,101.17,Month-to-Month,2,0.5,0,0.6892,0
17,82.93,Month-to-Month,5,2.76,0,0.8825,1
33,45.86,Two Year,2,19.2,0,0.064,0
48,82.29,Month-to-Month,3,4.41,1,0.4696,0
43,77.55,One Year,3,25.88,0,0.1676,0
40,62.92,Month-to-Month,0,1.92,0,0.206,0
30,50.84,Month-to-Month,2,47.69,1,0.2662,0
29,48.57,Month-to-Month,3,9.57,0,0.3702,0
52,69.48,Month-to-Month,2,11.98,0,0.1884,0
34,48.08,Month-to-Month,1,4.04,1,0.2774,1
34,86.94,Two Year,1,19.0,0,0.1774,0
72,92.62,Two Year,2,6.31,0,0.0402,0
25,64.14,Month-to-Month,0,9.14,0,0.3809,0
8,87.78,Month-to-Month,1,0.8,0,0.8529,1
27,56.77,Two Year,0,7.99,1,0.1255,0
28,50.71,Month-to-Month,0,16.9,0,0.2253,0
34,87.01,One Year,2,1.57,0,0.3606,0
37,96.6,Two Year,3,10.71,0,0.3153,0
8,104.26,Two Year,4,0.5,0,0.8367,0
38,71.65,Month-to-Month,3,20.85,1,0.4692,1
28,82.24,Month-to-Month,0,32.56,0,0.3971,1
25,71.21,Month-to-Month,2,3.5,0,0.577,1
11,93.07,Two Year,2,0.91,0,0.6413,0
57,73.67,Two Year,3,8.6,0,0.0615,0
23,81.1,One Year,1,0.5,0,0.4011,0
41,42.29,One Year,1,5.27,0,0.0538,0
19,60.38,One Year,1,2.54,0,0.2943,0
34,81.27,One Year,1,5.13,0,0.246,0
26,79.48,Two Year,2,0.5,1,0.3852,1
40,82.98,One Year,2,0.5,0,0.2525,0
25,67.41,Month-to-Month,1,0.5,0,0.4966,0
18,51.96,Month-to-Month,2,7.72,0,0.5028,0
29,63.82,One Year,1,6.57,0,0.1913,0
28,65.94,Month-to-Month,1,2.12,0,0.4312,0
33,69.83,Month-to-Month,1,8.32,0,0.3724,0
46,45.64,Two Year,0,17.25,1,0.0262,1
16,59.68,One Year,1,2.6,0,0.3229,0
45,63.23,Two Year,1,14.27,0,0.0504,0
15,20.16,Month-to-Month,3,8.69,1,0.4124,1
39,81.65,One Year,1,0.5,0,0.208,0
40,68.28,Month-to-Month,2,3.76,0,0.3408,0
23,70.31,Two Year,1,5.67,0,0.2248,1
19,54.69,Month-to-Month,0,10.53,1,0.4516,0
19,76.73,One Year,0,2.71,0,0.3651,1
31,48.36,One Year,2,32.47,0,0.0993,0
41,51.5,Month-to-Month,1,9.23,0,0.1605,1
27,77.57,Two Year,1,3.73,0,0.2272,1
7,72.14,Two Year,1,0.82,0,0.4605,0
22,39.45,Month-to-Month,1,1.6,0,0.3079,0
22,96.55,Month-to-Month,0,5.35,1,0.7697,1
37,49.83,Month-to-Month,1,5.46,0,0.1937,0
38,62.35,Month-to-Month,3,11.68,0,0.3458,0
32,99.94,Two Year,1,10.36,1,0.3756,1
45,23.8,Two Year,3,1.8,0,0.0258,0
46,30.87,Month-to-Month,1,7.23,0,0.0653,0
23,73.84,Month-to-Month,3,0.5,0,0.7045,0
18,20.0,Month-to-Month,0,4.07,0,0.1728,0
28,24.13,Month-to-Month,1,11.55,0,0.1335,0
32,88.5,Month-to-Month,1,4.08,0,0.5715,1
22,56.82,Month-to-Month,1,14.44,0,0.4013,0
72,108.92,Month-to-Month,2,29.89,0,0.1742,1
55,44.3,One Year,0,7.48,0,0.0185,0
21,58.63,One Year,0,1.25,0,0.2133,0
16,75.81,Month-to-Month,0,3.82,0,0.6257,0
20,74.43,Two Year,1,0.5,0,0.2979,0
47,59.9,One Year,1,7.39,0,0.0659,0
47,52.03,Two Year,2,13.79,0,0.0382,0
56,69.63,Month-to-Month,4,7.95,0,0.2439,0
18,92.54,Two Year,3,12.34,0,0.554,1
37,80.26,Two Year,1,12.87,0,0.1338,0
19,52.35,Month-to-Month,0,15.23,0,0.3457,0
62,45.16,Month-to-Month,1,2.48,0,0.0475,0
18,51.14,Two Year,4,16.4,0,0.2567,1
14,39.53,One Year,0,8.49,0,0.1565,1
16,67.95,Two Year,0,2.74,1,0.3069,1
29,81.28,One Year,1,34.93,0,0.2209,0
41,63.57,One Year,0,24.0,0,0.065,0
40,99.4,Month-to-Month,2,6.83,0,0.5989,1
16,100.51,Month-to-Month,4,14.82,0,0.9021,1
24,71.15,Two Year,4,2.43,0,0.3811,0
22,79.04,Month-to-Month,1,4.3,0,0.6248,1
15,46.99,Month-to-Month,4,1.63,0,0.6506,1
22,57.78,One Year,0,5.87,0,0.1868,0
55,90.45,One Year,2,5.48,0,0.1446,0
14,53.41,Month-to-Month,2,1.91,1,0.6704,1
33,94.75,Month-to-Month,3,8.94,0,0.7049,1
55,87.25,Month-to-Month,1,1.0,0,0.2445,0
54,80.03,Month-to-Month,2,0.51,0,0.2607,0
63,41.55,One Year,4,3.89,1,0.0407,0
34,58.76,Month-to-Month,1,4.22,0,0.2865,1
37,77.88,Two Year,2,3.08,0,0.1788,0
22,45.29,Two Year,0,2.39,0,0.092,0
14,61.2,One Year,3,3.31,0,0.4855,0
27,80.04,Month-to-Month,2,1.43,1,0.7003,1
50,53.64,Month-to-Month,1,4.13,0,0.1184,0
7,48.07,Month-to-Month,2,18.8,1,0.6646,1
23,28.98,Month-to-Month,4,2.03,0,0.3807,0
38,57.27,Two Year,1,9.23,0,0.0634,0
29,80.46,Month-to-Month,0,1.22,0,0.4838,0
52,47.54,Two Year,0,3.49,1,0.0232,0
47,65.36,Month-to-Month,1,3.1,0,0.1922,0
13,60.52,Month-to-Month,1,22.12,0,0.5436,1
31,51.67,Two Year,1,4.47,0,0.0874,0
20,81.75,One Year,1,9.38,0,0.4301,0
19,97.85,Month-to-Month,0,7.38,0,0.7408,0
13,85.09,Month-to-Month,1,1.22,0,0.7881,1
33,51.08,Month-to-Month,2,22.45,0,0.2425,0
53,104.85,One Year,1,3.4,0,0.199,0
35,85.03,Month-to-Month,2,0.5,0,0.5722,0
13,55.85,One Year,1,2.86,0,0.3351,0
29,49.49,One Year,3,3.27,0,0.2043,0
38,87.42,Two Year,1,0.78,0,0.1875,0
27,68.48,Month-to-Month,0,7.74,0,0.385,0
34,47.98,Month-to-Month,2,3.41,0,0.2628,0
20,62.04,One Year,2,7.94,0,0.3206,0
26,56.86,Month-to-Month,1,0.5,0,0.3966,0
25,48.52,Month-to-Month,2,32.16,0,0.2917,1
58,85.29,Month-to-Month,3,1.5,0,0.2997,0
16,80.63,Month-to-Month,2,8.61,0,0.7515,1
8,81.77,Month-to-Month,2,10.06,0,0.8397,1
56,81.49,Month-to-Month,2,1.51,0,0.245,0
31,46.68,Two Year,1,0.95,0,0.0759,0
15,52.93,One Year,0,1.32,0,0.246,0
45,94.17,Month-to-Month,1,2.27,1,0.5011,0
39,67.16,Month-to-Month,2,1.47,0,0.3536,1
62,35.59,One Year,2,8.97,0,0.0148,0
32,69.34,Two Year,0,4.37,0,0.1109,0
72,78.1,Month-to-Month,2,6.17,0,0.0929,0
28,75.48,Two Year,2,0.5,0,0.2646,0
39,46.24,One Year,3,15.8,0,0.0926,0
42,102.73,Month-to-Month,2,1.5,0,0.6166,1
72,34.99,Two Year,2,3.57,0,0.0058,0
23,67.22,One Year,0,0.6,0,0.2433,0
23,99.73,Two Year,2,1.18,1,0.5981,0
42,76.83,Month-to-Month,2,8.77,0,0.3623,1
14,81.72,One Year,0,9.44,0,0.4525,1
19,43.94,One Year,2,9.04,0,0.2066,0
27,71.94,Month-to-Month,2,6.43,0,0.547,0
61,64.27,One Year,0,24.38,0,0.0204,0
42,42.4,Month-to-Month,2,5.66,1,0.1939,0
31,82.3,Month-to-Month,0,4.77,0,0.4694,0
22,48.61,Month-to-Month,1,2.28,0,0.3745,0
72,50.98,One Year,1,0.83,0,0.0124,0
28,73.65,Two Year,2,6.36,0,0.2271,0
19,62.14,Month-to-Month,3,3.03,0,0.6485,1
72,68.39,One Year,2,5.94,0,0.0267,0
14,60.91,Month-to-Month,3,1.85,0,0.7115,0
54,93.26,Two Year,0,14.57,0,0.0639,0
30,46.5,One Year,2,50.0,0,0.0776,0
42,55.7,One Year,1,3.11,0,0.0796,0
38,74.62,One Year,0,14.78,1,0.1554,0
42,45.24,Month-to-Month,2,16.51,1,0.1873,1
72,44.36,Month-to-Month,2,44.32,0,0.0174,0
72,67.75,Two Year,3,3.36,0,0.023,0
20,82.35,Month-to-Month,1,11.29,0,0.6596,1
38,84.96,One Year,1,2.08,1,0.3,1
10,66.83,Two Year,1,7.84,1,0.4143,1
44,51.56,Month-to-Month,2,9.76,1,0.2179,0
49,70.51,Two Year,1,10.81,0,0.053,0
8,76.32,Two Year,1,1.86,0,0.4836,1
29,70.24,One Year,0,15.11,0,0.1696,0
42,89.68,Month-to-Month,1,4.37,0,0.4267,1
35,44.72,Month-to-Month,2,1.95,0,0.2374,1
14,51.06,Month-to-Month,1,6.26,0,0.4953,1
15,86.91,Two Year,3,15.92,0,0.5338,1
27,35.54,Two Year,1,27.31,0,0.0452,0
23,54.21,One Year,3,11.03,0,0.2696,0
24,50.37,Month-to-Month,2,0.5,1,0.4965,0
13,33.72,Month-to-Month,0,1.16,0,0.3252,0
30,61.26,One Year,2,0.63,1,0.282,0
61,79.93,One Year,0,0.85,1,0.0639,0
15,68.13,Two Year,2,3.86,0,0.3642,1
26,80.99,One Year,5,3.31,0,0.5961,1
40,88.84,Two Year,1,0.97,0,0.177,0
11,57.29,One Year,1,17.11,0,0.3177,0
30,117.94,One Year,1,7.64,0,0.5951,1
48,58.09,Month-to-Month,0,12.74,1,0.1355,0
17,60.75,Two Year,0,3.72,0,0.1939,0
31,50.85,One Year,3,4.22,0,0.1822,1
47,75.91,Month-to-Month,1,3.06,1,0.3246,0
72,59.19,Month-to-Month,0,4.62,0,0.0318,0
31,63.42,Month-to-Month,0,7.54,0,0.3032,0
20,60.9,Month-to-Month,3,5.43,0,0.6266,1
9,60.44,Month-to-Month,0,14.56,0,0.5588,1
20,68.17,Month-to-Month,2,18.43,0,0.5797,1
13,56.0,Month-to-Month,4,5.07,0,0.7346,1
64,56.93,Month-to-Month,0,2.19,0,0.0485,1
45,86.46,Two Year,0,23.23,0,0.0736,0
15,59.13,Month-to-Month,1,10.63,0,0.5357,0
19,72.67,One Year,4,8.18,0,0.5488,1
30,47.21,Month-to-Month,2,10.94,0,0.2819,0
48,56.11,Month-to-Month,1,0.63,0,0.1442,0
38,40.35,Month-to-Month,5,0.56,0,0.3299,0
36,102.09,Two Year,0,1.33,0,0.2496,0
33,92.51,One Year,1,1.28,0,0.3628,0
16,76.91,Month-to-Month,3,4.37,0,0.7909,1
31,108.02,One Year,0,1.37,1,0.5361,0
29,80.41,Month-to-Month,1,15.42,0,0.5023,0
13,61.56,Two Year,2,6.9,0,0.33,1
63,72.45,Two Year,3,3.67,0,0.0448,0
21,92.22,One Year,1,0.58,1,0.6028,1
13,47.39,One Year,3,7.15,0,0.3658,1
23,41.54,Two Year,0,0.99,0,0.0795,1
26,73.12,One Year,1,10.88,0,0.2754,0
28,53.26,One Year,2,12.99,0,0.167,0
25,20.0,Two Year,0,6.28,0,0.0318,0
29,40.14,One Year,2,1.3,1,0.1623,0
32,58.77,One Year,2,12.37,0,0.1666,1
31,65.96,Two Year,0,2.94,0,0.1104,0
36,66.56,One Year,3,2.01,0,0.2356,0
37,105.1,One Year,1,5.09,0,0.3921,0
37,60.85,Month-to-Month,2,20.47,0,0.2658,0
42,70.56,Month-to-Month,2,2.82,0,0.3338,1
20,32.48,Month-to-Month,1,18.88,0,0.2326,0
20,64.38,Month-to-Month,1,0.5,1,0.6165,0
48,71.68,Month-to-Month,0,0.7,0,0.1835,0
24,37.49,Two Year,0,9.59,0,0.0605,0
27,46.32,One Year,2,1.69,0,0.1635,0
26,74.78,One Year,1,3.05,0,0.3034,1
72,54.07,Month-to-Month,1,1.17,0,0.0357,0
18,62.95,Two Year,0,3.23,0,0.1927,0
18,75.82,One Year,0,2.63,0,0.3678,1
29,105.74,One Year,2,10.66,0,0.5525,0
27,60.56,Month-to-Month,1,9.69,0,0.3842,1
15,100.38,Month-to-Month,0,24.8,0,0.7557,1
28,25.82,One Year,3,10.31,0,0.0947,0
30,67.97,One Year,1,9.49,0,0.2029,1
22,58.32,Two Year,1,9.48,1,0.1998,0
27,54.35,Two Year,0,17.16,0,0.0772,0
19,78.16,Two Year,2,2.81,0,0.3889,0
15,60.71,One Year,1,2.85,1,0.4106,0
23,24.5,Two Year,1,10.81,0,0.0492,0
17,33.23,Two Year,1,2.08,0,0.1079,0
14,79.44,Month-to-Month,2,19.45,0,0.7454,1
9,32.26,Month-to-Month,3,6.12,1,0.6082,0
33,79.98,Month-to-Month,1,2.85,0,0.4844,0
23,67.5,Month-to-Month,2,11.97,0,0.5503,1
48,61.59,Month-to-Month,0,3.0,0,0.1313,0
8,63.37,Month-to-Month,2,26.44,0,0.6718,1
24,75.3,One Year,2,32.59,0,0.2941,1
33,41.45,Month-to-Month,0,8.79,0,0.1487,0
21,65.85,Month-to-Month,2,0.97,0,0.6111,0
29,42.21,One Year,0,2.44,1,0.1129,0
9,68.27,Two Year,1,5.8,0,0.3782,1
23,77.93,Two Year,2,15.25,0,0.2899,0
18,68.32,One Year,3,1.64,0,0.4864,0
46,77.17,Month-to-Month,1,0.88,0,0.2855,0
32,51.0,Month-to-Month,0,0.62,0,0.227,0
43,63.76,Month-to-Month,1,5.66,1,0.2747,0
51,60.24,Month-to-Month,1,17.28,0,0.1134,0
22,58.93,Month-to-Month,2,0.5,0,0.5301,0
31,48.99,Two Year,2,1.91,1,0.133,0
16,56.36,Month-to-Month,2,9.45,0,0.5714,1
35,42.75,Month-to-Month,2,13.98,1,0.2449,0
38,31.12,Month-to-Month,3,13.18,1,0.194,0
34,50.99,One Year,2,12.3,0,0.117,0
22,77.52,Month-to-Month,1,1.11,0,0.6254,0
66,69.68,Month-to-Month,4,4.05,1,0.2002,1
30,39.87,Month-to-Month,2,33.46,0,0.1856,0
72,56.88,Month-to-Month,1,36.0,0,0.0237,0
16,78.85,Month-to-Month,2,7.38,0,0.7508,1
40,56.03,Month-to-Month,2,9.88,0,0.2389,0
47,36.64,Month-to-Month,2,24.17,0,0.0776,0
16,110.15,One Year,2,4.78,1,0.8244,1
26,61.66,One Year,3,1.18,1,0.3956,0
13,41.73,One Year,1,8.84,1,0.2759,0
52,68.43,Month-to-Month,3,25.77,0,0.1893,1
28,63.29,Month-to-Month,3,9.56,0,0.5134,0
18,34.17,Month-to-Month,3,13.01,0,0.3911,0
47,66.87,Month-to-Month,2,4.4,0,0.2426,0
29,84.67,Month-to-Month,2,0.81,0,0.6465,0
44,60.34,Month-to-Month,1,1.48,0,0.2001,0
36,23.8,One Year,1,32.44,1,0.0335,0
17,71.84,Two Year,3,5.44,0,0.4181,1
22,77.06,One Year,1,0.5,0,0.3893,0
19,53.27,Month-to-Month,1,24.87,0,0.3849,0
15,53.42,One Year,0,5.51,0,0.2309,1
11,110.16,Month-to-Month,3,14.48,0,0.9334,1
72,51.84,One Year,4,6.36,0,0.0246,0
34,42.56,Month-to-Month,2,0.86,0,0.2413,0
36,65.5,Month-to-Month,3,7.65,1,0.4889,0
49,76.5,Two Year,0,47.62,0,0.0292,0
22,75.65,One Year,2,0.5,0,0.4396,1
13,20.0,Month-to-Month,1,14.75,0,0.2374,0
42,51.79,Month-to-Month,2,2.15,0,0.2087,1
15,88.06,Month-to-Month,2,4.01,0,0.825,1
41,71.53,Two Year,3,3.73,0,0.1436,0
12,40.28,One Year,0,18.33,0,0.1584,0
14,89.85,Two Year,1,5.62,0,0.4937,0
21,84.3,Month-to-Month,1,4.74,0,0.689,1
41,59.07,One Year,1,13.63,0,0.0828,0
62,82.59,One Year,3,0.5,0,0.104,0
36,105.0,Month-to-Month,1,0.72,0,0.6555,1
21,43.91,Month-to-Month,0,0.5,0,0.3035,0
46,76.11,One Year,4,9.32,0,0.2155,0
12,104.72,One Year,3,5.97,0,0.8226,0
17,78.06,One Year,1,16.7,0,0.4032,0
31,49.91,One Year,1,5.52,1,0.1545,0
43,69.78,One Year,1,2.01,0,0.1222,0
26,92.4,One Year,2,13.08,0,0.4707,0
25,44.68,Month-to-Month,1,2.79,0,0.3066,1
26,64.4,Month-to-Month,2,21.95,0,0.4479,0
49,60.13,One Year,1,2.31,0,0.0622,0
19,52.37,Two Year,1,1.47,1,0.2159,0
17,69.83,Month-to-Month,1,5.44,0,0.6242,1
25,62.99,Month-to-Month,6,0.5,1,0.7983,1
53,77.87,Month-to-Month,2,0.5,0,0.2617,0
20,87.82,Month-to-Month,0,5.48,0,0.6612,1
26,39.54,Month-to-Month,1,1.94,1,0.326,0
12,66.35,One Year,1,0.5,0,0.4452,1
26,63.94,Month-to-Month,5,2.81,0,0.6858,1
33,69.07,One Year,1,5.19,1,0.238,0
15,64.69,Two Year,1,4.01,1,0.3502,1
49,45.39,Two Year,3,1.16,1,0.0554,0
33,94.09,Month-to-Month,2,6.93,1,0.7168,1
22,102.62,One Year,5,9.91,0,0.7837,1
33,75.94,Month-to-Month,1,9.0,0,0.4268,0
37,76.96,Month-to-Month,0,4.0,0,0.3317,0
10,67.62,One Year,3,1.18,1,0.6739,0
33,84.38,One Year,2,5.54,0,0.3283,1
52,20.0,Month-to-Month,2,17.69,0,0.0368,0
19,64.92,Two Year,1,5.06,0,0.2323,0
22,53.55,Two Year,3,1.74,0,0.2239,0
24,67.92,One Year,1,0.78,0,0.2841,0
43,86.85,One Year,0,23.05,0,0.1242,1
16,65.38,Month-to-Month,1,10.87,0,0.5786,1
36,57.79,One Year,2,3.0,0,0.1436,0
25,36.93,Month-to-Month,1,2.8,0,0.2547,0
63,62.81,Two Year,0,18.05,0,0.0126,0
25,78.45,Month-to-Month,2,1.56,0,0.6463,1
7,48.18,Month-to-Month,2,6.13,0,0.6414,1
40,24.93,One Year,3,10.0,0,0.0477,0
35,110.48,Month-to-Month,2,4.04,0,0.7462,0
32,71.7,Month-to-Month,0,0.5,0,0.3737,0
51,60.57,Month-to-Month,0,2.07,0,0.112,0
11,92.82,Two Year,0,18.57,1,0.5311,1
18,67.83,Month-to-Month,1,5.92,0,0.5945,0
29,91.64,Month-to-Month,2,13.52,1,0.7285,1
31,89.93,Month-to-Month,2,6.49,0,0.6418,0
27,39.51,Month-to-Month,2,23.0,0,0.2399,1
12,74.2,Month-to-Month,0,19.19,0,0.622,0
22,99.51,One Year,1,5.28,0,0.5562,1
61,45.03,Month-to-Month,1,3.07,0,0.0483,0
16,45.27,Month-to-Month,1,7.36,0,0.4235,0
28,48.66,Month-to-Month,2,8.99,0,0.3251,0
36,82.81,Month-to-Month,1,5.52,0,0.4448,0
42,70.69,Month-to-Month,1,13.82,0,0.2471,0
40,26.28,One Year,2,1.62,0,0.0446,0
22,71.82,Month-to-Month,1,3.26,0,0.579,1
17,59.96,Month-to-Month,0,9.28,0,0.4525,0
63,62.75,One Year,2,2.27,1,0.051,0
44,48.26,Month-to-Month,2,4.64,0,0.1633,0
30,71.97,One Year,4,26.53,0,0.3229,1
55,86.01,Month-to-Month,4,7.87,0,0.3718,1
12,52.16,Month-to-Month,2,23.82,0,0.5411,1
13,31.35,Two Year,1,10.25,0,0.1086,0
7,58.94,Month-to-Month,3,10.32,0,0.7571,1
31,80.13,Two Year,0,7.17,0,0.1598,0
32,56.58,One Year,2,1.23,1,0.2281,1
13,35.05,One Year,0,5.87,0,0.1549,0
43,80.26,Two Year,2,2.33,0,0.138,0
9,93.31,Two Year,2,50.0,1,0.5708,0
34,65.4,One Year,3,2.48,0,0.2423,0
38,32.88,One Year,2,2.1,1,0.0788,1
31,58.64,Month-to-Month,2,7.82,0,0.3752,0
12,68.03,Month-to-Month,1,5.72,0,0.6794,1
51,48.81,Month-to-Month,0,0.5,0,0.08,0
22,76.67,Month-to-Month,0,1.11,0,0.5616,1
22,46.85,Two Year,1,13.33,1,0.1381,0
20,65.51,Month-to-Month,4,5.29,0,0.7168,1
40,60.43,Month-to-Month,0,1.26,0,0.1938,0
21,77.32,One Year,0,5.01,0,0.3241,0
15,64.71,Month-to-Month,0,2.34,0,0.5613,0
46,61.07,Month-to-Month,1,2.02,0,0.1826,0
28,48.94,One Year,1,25.31,0,0.1021,0
47,65.7,One Year,1,3.6,1,0.1103,0
29,59.8,One Year,1,0.5,0,0.1845,0
19,47.59,Month-to-Month,0,28.14,0,0.2692,0
10,68.19,Month-to-Month,1,12.67,0,0.6825,0
31,72.28,One Year,2,2.35,0,0.2798,0
24,58.23,Month-to-Month,2,4.21,0,0.4784,1
41,83.63,One Year,0,15.86,0,0.1345,0
21,70.28,Two Year,2,3.54,0,0.2999,0
35,39.32,Month-to-Month,1,6.7,0,0.1588,0
28,91.75,Month-to-Month,1,6.12,0,0.6374,1
18,80.34,Month-to-Month,2,4.1,0,0.7431,1
22,85.04,One Year,0,8.16,0,0.3695,0
13,73.01,Month-to-Month,1,5.13,0,0.6985,0
66,20.0,Month-to-Month,1,0.5,0,0.0164,0
35,86.85,Two Year,2,13.47,0,0.2257,0
13,66.22,Month-to-Month,0,0.96,1,0.6782,0
64,72.06,Month-to-Month,0,4.99,0,0.0765,1
15,75.81,One Year,0,6.94,0,0.3879,1
21,103.73,Month-to-Month,1,9.78,0,0.8007,0
25,54.08,One Year,3,4.23,0,0.2654,0
29,54.59,One Year,2,10.64,1,0.2218,1
41,47.98,Month-to-Month,2,1.13,0,0.2016,0
8,43.6,Two Year,1,8.48,0,0.2056,1
29,43.97,Month-to-Month,0,14.01,0,0.1807,0
25,27.96,Two Year,0,17.62,0,0.0369,0
