text,clean,star,vader_compound,token_count,log_token_count,resid_m1,star_bin_1,star_bin_5
The Books' stories are Interesting But the puzzles and controls are too difficult even for the Tutorial Book. I found all the masks expect the black one  I've tried everything but there is no way I can retrieve it from the edge of the mountain. The controls are confusing but still I tried Everything  but I am STILL stuck in all the stories I've read: Tutorial book  Medium tutorial book  and the Detective book. I dunno what's wrong but I can't solve them  So I'm Uninstalling this app.,the books stories are interesting but the puzzles and controls are too difficult even for the tutorial book i found all the masks expect the black one i ve tried everything but there is no way i can retrieve it from the edge of the mountain the controls are confusing but still i tried everything but i am still stuck in all the stories i ve read tutorial book medium tutorial book and the detective book i dunno what s wrong but i can t solve them so i m uninstalling this app,2,-0.9336,41,3.7376696182833684,0.7876028952483065,0,0
Khienandab Khien12345,khienandab khien,2,0.0,2,1.0986122886681098,-0.7120224585662216,0,0
Google Team can you please tell what does it do,google team can you please tell what does it do,2,0.3182,4,1.6094379124341003,-1.2231415540929813,0,0
Not a fan Not a fan of this. My all day events dont show up on the correct days. Tried changing settings and keep re checking ive entered the date correctly but somehow the dates are still not right. Was looking forward to using it. But not now if my dates cant even be corrected.,not a fan not a fan of this my all day events dont show up on the correct days tried changing settings and keep re checking ive entered the date correctly but somehow the dates are still not right was looking forward to using it but not now if my dates cant even be corrected,2,-0.2411,28,3.367295829986474,-0.3247477447651477,0,0
Functionality lie. It doesnt scan the barcode it just google searches the number under the barcode. Usefull when lazy.,functionality lie it doesnt scan the barcode it just google searches the number under the barcode usefull when lazy,2,-0.296,11,2.4849066497880004,-0.23656283482039875,0,0
Notification issue on nougat. After the update no notifications show up on my oneplus3,notification issue on nougat after the update no notifications show up on my oneplus,2,-0.296,7,2.0794415416798357,-0.23656283482039875,0,0
Can't do ad hoc mesh connections without Root  not going to risk rooting and bricking my phone.,can t do ad hoc mesh connections without root not going to risk rooting and bricking my phone,2,0.2057,10,2.3978952727983707,-1.0424347714193156,0,0
My. Sim phone contact neembars,my sim phone contact neembars,2,0.0,4,1.6094379124341003,-0.7120224585662216,0,0
Seems to be a good app for the people who are using it. We that do not find it useless but we are not allowed to remove it. For cheap Android devices like mine  every MB is valuable and this app uses too many!,seems to be a good app for the people who are using it we that do not find it useless but we are not allowed to remove it for cheap android devices like mine every mb is valuable and this app uses too many,2,0.8836,19,2.995732273553991,-2.1313336867480093,0,0
Good  but needs filtering options Works really well  but is a bit annoying how it lumps in composers  conductors and bands (orchestras) in with the Artists. These are separate fields for a reason  and to lump them all together makes searches longer and annoying. This app needs to allow filtering of what appears in the Artist list. UPDATE: I couldn't stand the endless searching through reams of conductors and composers  etc  so finally took the plunge to buy Squeeze Ctrl. Problem solved. Shame they couldn't fix something so simple  but hey  you get what you pay for  and this is free.,good but needs filtering options works really well but is a bit annoying how it lumps in composers conductors and bands orchestras in with the artists these are separate fields for a reason and to lump them all together makes searches longer and annoying this app needs to allow filtering of what appears in the artist list update i couldn t stand the endless searching through reams of conductors and composers etc so finally took the plunge to buy squeeze ctrl problem solved shame they couldn t fix something so simple but hey you get what you pay for and this is free,2,-0.4424,55,4.02535169073515,-0.0014030749677349519,0,0
Emoji Harrow right now Emoji Harrow right now,emoji harrow right now emoji harrow right now,2,0.0,6,1.9459101490553132,-0.7120224585662216,0,0
What is this ??????? It is a junk,what is this it is a junk,2,0.0,1,0.6931471805599453,-0.7120224585662216,0,0
Worst thing of google,worst thing of google,2,-0.6249,3,1.3862943611198906,0.2917434835917674,0,0
Unexpected dungeon review Just unappealing and uninteresting  I need a game that keeps me focused and entertained,unexpected dungeon review just unappealing and uninteresting i need a game that keeps me focused and entertained,2,0.6486,10,2.3978952727983707,-1.7538572962741297,0,0
I dont now Is loading and open one screen and I click start but isnt open.i dont know what I can do?,i dont now is loading and open one screen and i click start but isnt open i dont know what i can do,2,0.0,11,2.4849066497880004,-0.7120224585662216,0,0
Its eats my memory and battery.it need lots of improment,its eats my memory and battery it need lots of improment,2,0.0,6,1.9459101490553132,-0.7120224585662216,0,0
Update brings major bugs  please bring back old version 1. If switching from portrait to landscape and back half of the page becomes blank 2. Search function does not work anymore 3. External links don't open in browser,update brings major bugs please bring back old version if switching from portrait to landscape and back half of the page becomes blank search function does not work anymore external links don t open in browser,2,0.3182,25,3.258096538021482,-1.2231415540929813,0,0
Aa,aa,2,0.0,0,0.0,-0.7120224585662216,0,0
Crashes when trying to message Crashes everytime when I click on message. Otherwise 5 star. So please fix.,crashes when trying to message crashes everytime when i click on message otherwise star so please fix,2,0.3804,11,2.4849066497880004,-1.3230523263801102,0,0
Used to run great  now doesn't work on lollipop Please fix it I love this thing but cannot get it to work after upgrading to lollipop,used to run great now doesn t work on lollipop please fix it i love this thing but cannot get it to work after upgrading to lollipop,2,0.7003,13,2.6390573296152584,-1.8369021021783833,0,0
Google play services App needed to b updated but wouldn't update.what a waste of battery trying to get it to update,google play services app needed to b updated but wouldn t update what a waste of battery trying to get it to update,2,0.5716,12,2.5649493574615367,-1.6301735427997093,0,0
I can't get bios help Five stars if helped,i can t get bios help five stars if helped,2,-0.3089,6,1.9459101490553132,-0.21584179040715146,0,0
Telegram is not a Indian app,telegram is not a indian app,2,0.0,3,1.3862943611198906,-0.7120224585662216,0,0
Nice,nice,2,0.4215,1,0.6931471805599453,-1.3890705376502228,0,0
Thanks for this Very nice,thanks for this very nice,2,0.7178,2,1.0986122886681098,-1.8650120461498423,0,0
This is pagol marka,this is pagol marka,2,0.0,2,1.0986122886681098,-0.7120224585662216,0,0
Can't load config Why i can't load config (.ovpn),can t load config why i can t load config ovpn,2,0.0,5,1.791759469228055,-0.7120224585662216,0,0
Fairly Good,fairly good,2,0.4404,2,1.0986122886681098,-1.4194292771393986,0,0
Why mess up with a good thing All got screwed. No zoom  long hangs.. It is unbelievable how such a broken version is released...,why mess up with a good thing all got screwed no zoom long hangs it is unbelievable how such a broken version is released,2,-0.743,12,2.5649493574615367,0.4814454483363002,0,0
"Unhelpful error messages Getting """"""""""""""""transport exception error occurred"""""""""""""""" I know it's not my credentials because I'm able to use the command section of the app just fine. Would be nice to have more info to troubleshoot""""",unhelpful error messages getting transport exception error occurred i know it s not my credentials because i m able to use the command section of the app just fine would be nice to have more info to troubleshoot,2,-0.2023,20,3.044522437723423,-0.38707150625615405,0,0
View site button is gone? I use this app all the time. After the last update I can't view my blog anymore. Frustrating  I hope you fix it really soon.,view site button is gone i use this app all the time after the last update i can t view my blog anymore frustrating i hope you fix it really soon,2,0.0,17,2.8903717578961645,-0.7120224585662216,0,0
Got to do better Does not launch. Samsung Galaxy S5,got to do better does not launch samsung galaxy s,2,0.4404,5,1.791759469228055,-1.4194292771393986,0,0
Doesn't provide any more info than device itself,doesn t provide any more info than device itself,2,0.0,3,1.3862943611198906,-0.7120224585662216,0,0
